claim_id,synthesis_cluster,source_id,note_id,dimension,validation_status,memo_section_target
CLM_C3_Q04_002,Definitions and conceptual separations,PDF003,C3_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q04_002,Growth and capital-formation mechanisms,PDF003,C3_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q04_002,"Credit, leverage, collateral, and monetary policy",PDF003,C3_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q04_002,Debt rollover and dynamic efficiency,PDF003,C3_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q04_002,Wobbly dynamics and endogenous instability,PDF003,C3_Q04,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q04_003,Growth and capital-formation mechanisms,PDF013,C3_Q04,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C3_Q04_003,"Credit, leverage, collateral, and monetary policy",PDF013,C3_Q04,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C3_Q04_003,Debt rollover and dynamic efficiency,PDF013,C3_Q04,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C3_Q05_001,Growth and capital-formation mechanisms,MULTI,C3_Q05,variables_parameters,needs_page,5. Mechanism II
CLM_C3_Q05_001,"Credit, leverage, collateral, and monetary policy",MULTI,C3_Q05,variables_parameters,needs_page,5. Mechanism II
CLM_C3_Q05_001,Debt rollover and dynamic efficiency,MULTI,C3_Q05,variables_parameters,needs_page,5. Mechanism II
CLM_C3_Q05_002,Definitions and conceptual separations,PDF003,C3_Q05,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q05_002,Growth and capital-formation mechanisms,PDF003,C3_Q05,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q05_002,"Credit, leverage, collateral, and monetary policy",PDF003,C3_Q05,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q05_002,Debt rollover and dynamic efficiency,PDF003,C3_Q05,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q05_002,Wobbly dynamics and endogenous instability,PDF003,C3_Q05,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q05_003,Growth and capital-formation mechanisms,PDF013,C3_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C3_Q05_003,"Credit, leverage, collateral, and monetary policy",PDF013,C3_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C3_Q05_003,Debt rollover and dynamic efficiency,PDF013,C3_Q05,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C3_Q06_001,Growth and capital-formation mechanisms,MULTI,C3_Q06,variables_parameters,needs_page,1. Introduction
CLM_C3_Q06_001,"Credit, leverage, collateral, and monetary policy",MULTI,C3_Q06,variables_parameters,needs_page,1. Introduction
CLM_C3_Q06_001,Debt rollover and dynamic efficiency,MULTI,C3_Q06,variables_parameters,needs_page,1. Introduction
CLM_C3_Q06_002,Definitions and conceptual separations,PDF003,C3_Q06,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q06_002,Growth and capital-formation mechanisms,PDF003,C3_Q06,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q06_002,"Credit, leverage, collateral, and monetary policy",PDF003,C3_Q06,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q06_002,Debt rollover and dynamic efficiency,PDF003,C3_Q06,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q06_002,Wobbly dynamics and endogenous instability,PDF003,C3_Q06,variables_parameters,validated_paraphrase,4. Mechanism I
CLM_C3_Q06_003,Growth and capital-formation mechanisms,PDF013,C3_Q06,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C3_Q06_003,"Credit, leverage, collateral, and monetary policy",PDF013,C3_Q06,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C3_Q06_003,Debt rollover and dynamic efficiency,PDF013,C3_Q06,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_C4_Q01_001,Growth and capital-formation mechanisms,MULTI,C4_Q01,variables_parameters,needs_page,1. Introduction
CLM_C4_Q01_001,"Credit, leverage, collateral, and monetary policy",MULTI,C4_Q01,variables_parameters,needs_page,1. Introduction
CLM_C4_Q01_001,Debt rollover and dynamic efficiency,MULTI,C4_Q01,variables_parameters,needs_page,1. Introduction
CLM_C4_Q01_002,"Credit, leverage, collateral, and monetary policy",PDF001,C4_Q01,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q01_002,Unbalanced growth and overvaluation,PDF001,C4_Q01,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q01_002,Debt rollover and dynamic efficiency,PDF001,C4_Q01,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q01_003,Definitions and conceptual separations,PDF008,C4_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q01_003,Asset-price and wealth-measurement claims,PDF008,C4_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q01_003,Growth and capital-formation mechanisms,PDF008,C4_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q01_003,"Credit, leverage, collateral, and monetary policy",PDF008,C4_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q01_003,Unbalanced growth and overvaluation,PDF008,C4_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q01_003,Debt rollover and dynamic efficiency,PDF008,C4_Q01,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q01_004,Definitions and conceptual separations,PDF012,C4_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q01_004,Growth and capital-formation mechanisms,PDF012,C4_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q01_004,"Credit, leverage, collateral, and monetary policy",PDF012,C4_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q01_004,Unbalanced growth and overvaluation,PDF012,C4_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q01_004,Debt rollover and dynamic efficiency,PDF012,C4_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q01_004,Wobbly dynamics and endogenous instability,PDF012,C4_Q01,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q02_001,Growth and capital-formation mechanisms,MULTI,C4_Q02,variables_parameters,needs_page,1. Introduction
CLM_C4_Q02_001,"Credit, leverage, collateral, and monetary policy",MULTI,C4_Q02,variables_parameters,needs_page,1. Introduction
CLM_C4_Q02_001,Debt rollover and dynamic efficiency,MULTI,C4_Q02,variables_parameters,needs_page,1. Introduction
CLM_C4_Q02_002,"Credit, leverage, collateral, and monetary policy",PDF001,C4_Q02,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q02_002,Unbalanced growth and overvaluation,PDF001,C4_Q02,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q02_002,Debt rollover and dynamic efficiency,PDF001,C4_Q02,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q02_003,Definitions and conceptual separations,PDF008,C4_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q02_003,Asset-price and wealth-measurement claims,PDF008,C4_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q02_003,Growth and capital-formation mechanisms,PDF008,C4_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q02_003,"Credit, leverage, collateral, and monetary policy",PDF008,C4_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q02_003,Unbalanced growth and overvaluation,PDF008,C4_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q02_003,Debt rollover and dynamic efficiency,PDF008,C4_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q02_004,Definitions and conceptual separations,PDF012,C4_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q02_004,Growth and capital-formation mechanisms,PDF012,C4_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q02_004,"Credit, leverage, collateral, and monetary policy",PDF012,C4_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q02_004,Unbalanced growth and overvaluation,PDF012,C4_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q02_004,Debt rollover and dynamic efficiency,PDF012,C4_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q02_004,Wobbly dynamics and endogenous instability,PDF012,C4_Q02,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q03_001,Growth and capital-formation mechanisms,MULTI,C4_Q03,variables_parameters,needs_page,1. Introduction
CLM_C4_Q03_001,"Credit, leverage, collateral, and monetary policy",MULTI,C4_Q03,variables_parameters,needs_page,1. Introduction
CLM_C4_Q03_001,Debt rollover and dynamic efficiency,MULTI,C4_Q03,variables_parameters,needs_page,1. Introduction
CLM_C4_Q03_002,"Credit, leverage, collateral, and monetary policy",PDF001,C4_Q03,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q03_002,Unbalanced growth and overvaluation,PDF001,C4_Q03,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q03_002,Debt rollover and dynamic efficiency,PDF001,C4_Q03,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q03_003,Definitions and conceptual separations,PDF008,C4_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q03_003,Asset-price and wealth-measurement claims,PDF008,C4_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q03_003,Growth and capital-formation mechanisms,PDF008,C4_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q03_003,"Credit, leverage, collateral, and monetary policy",PDF008,C4_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q03_003,Unbalanced growth and overvaluation,PDF008,C4_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q03_003,Debt rollover and dynamic efficiency,PDF008,C4_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q03_004,Definitions and conceptual separations,PDF012,C4_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q03_004,Growth and capital-formation mechanisms,PDF012,C4_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q03_004,"Credit, leverage, collateral, and monetary policy",PDF012,C4_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q03_004,Unbalanced growth and overvaluation,PDF012,C4_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q03_004,Debt rollover and dynamic efficiency,PDF012,C4_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q03_004,Wobbly dynamics and endogenous instability,PDF012,C4_Q03,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q04_001,Growth and capital-formation mechanisms,MULTI,C4_Q04,variables_parameters,needs_page,1. Introduction
CLM_C4_Q04_001,"Credit, leverage, collateral, and monetary policy",MULTI,C4_Q04,variables_parameters,needs_page,1. Introduction
CLM_C4_Q04_001,Debt rollover and dynamic efficiency,MULTI,C4_Q04,variables_parameters,needs_page,1. Introduction
CLM_C4_Q04_002,"Credit, leverage, collateral, and monetary policy",PDF001,C4_Q04,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q04_002,Unbalanced growth and overvaluation,PDF001,C4_Q04,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q04_002,Debt rollover and dynamic efficiency,PDF001,C4_Q04,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q04_003,Definitions and conceptual separations,PDF008,C4_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q04_003,Asset-price and wealth-measurement claims,PDF008,C4_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q04_003,Growth and capital-formation mechanisms,PDF008,C4_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q04_003,"Credit, leverage, collateral, and monetary policy",PDF008,C4_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q04_003,Unbalanced growth and overvaluation,PDF008,C4_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q04_003,Debt rollover and dynamic efficiency,PDF008,C4_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q04_004,Definitions and conceptual separations,PDF012,C4_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q04_004,Growth and capital-formation mechanisms,PDF012,C4_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q04_004,"Credit, leverage, collateral, and monetary policy",PDF012,C4_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q04_004,Unbalanced growth and overvaluation,PDF012,C4_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q04_004,Debt rollover and dynamic efficiency,PDF012,C4_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q04_004,Wobbly dynamics and endogenous instability,PDF012,C4_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q05_001,Debt rollover and dynamic efficiency,MULTI,C4_Q05,variables_parameters,needs_page,1. Introduction
CLM_C4_Q05_001,Critical adaptation to urban land-rent financialization in Latin America,MULTI,C4_Q05,variables_parameters,needs_page,1. Introduction
CLM_C4_Q05_002,"Credit, leverage, collateral, and monetary policy",PDF001,C4_Q05,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q05_002,Unbalanced growth and overvaluation,PDF001,C4_Q05,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q05_002,Debt rollover and dynamic efficiency,PDF001,C4_Q05,variables_parameters,validated_paraphrase,6. Mechanism III
CLM_C4_Q05_003,Definitions and conceptual separations,PDF008,C4_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q05_003,Asset-price and wealth-measurement claims,PDF008,C4_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q05_003,Growth and capital-formation mechanisms,PDF008,C4_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q05_003,"Credit, leverage, collateral, and monetary policy",PDF008,C4_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q05_003,Unbalanced growth and overvaluation,PDF008,C4_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q05_003,Debt rollover and dynamic efficiency,PDF008,C4_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_C4_Q05_004,Definitions and conceptual separations,PDF012,C4_Q05,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q05_004,Growth and capital-formation mechanisms,PDF012,C4_Q05,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q05_004,"Credit, leverage, collateral, and monetary policy",PDF012,C4_Q05,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q05_004,Unbalanced growth and overvaluation,PDF012,C4_Q05,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q05_004,Debt rollover and dynamic efficiency,PDF012,C4_Q05,variables_parameters,validated_paraphrase,1. Introduction
CLM_C4_Q05_004,Wobbly dynamics and endogenous instability,PDF012,C4_Q05,variables_parameters,validated_paraphrase,1. Introduction
CLM_C5_Q01_001,Growth and capital-formation mechanisms,MULTI,C5_Q01,variables_parameters,needs_page,1. Introduction
CLM_C5_Q01_001,"Credit, leverage, collateral, and monetary policy",MULTI,C5_Q01,variables_parameters,needs_page,1. Introduction
CLM_C5_Q01_001,Debt rollover and dynamic efficiency,MULTI,C5_Q01,variables_parameters,needs_page,1. Introduction
CLM_C5_Q01_002,Growth and capital-formation mechanisms,PDF002,C5_Q01,causality,validated_paraphrase,1. Introduction
CLM_C5_Q01_002,"Credit, leverage, collateral, and monetary policy",PDF002,C5_Q01,causality,validated_paraphrase,1. Introduction
CLM_C5_Q01_002,Debt rollover and dynamic efficiency,PDF002,C5_Q01,causality,validated_paraphrase,1. Introduction
CLM_C5_Q01_003,Growth and capital-formation mechanisms,PDF014,C5_Q01,causality,validated_paraphrase,1. Introduction
CLM_C5_Q01_003,"Credit, leverage, collateral, and monetary policy",PDF014,C5_Q01,causality,validated_paraphrase,1. Introduction
CLM_C5_Q01_003,Debt rollover and dynamic efficiency,PDF014,C5_Q01,causality,validated_paraphrase,1. Introduction
CLM_C5_Q02_001,Debt rollover and dynamic efficiency,MULTI,C5_Q02,variables_parameters,needs_page,7. Mechanism IV
CLM_C5_Q02_002,Growth and capital-formation mechanisms,PDF002,C5_Q02,causality,validated_paraphrase,1. Introduction
CLM_C5_Q02_002,"Credit, leverage, collateral, and monetary policy",PDF002,C5_Q02,causality,validated_paraphrase,1. Introduction
CLM_C5_Q02_002,Debt rollover and dynamic efficiency,PDF002,C5_Q02,causality,validated_paraphrase,1. Introduction
CLM_C5_Q02_003,Growth and capital-formation mechanisms,PDF014,C5_Q02,causality,validated_paraphrase,1. Introduction
CLM_C5_Q02_003,"Credit, leverage, collateral, and monetary policy",PDF014,C5_Q02,causality,validated_paraphrase,1. Introduction
CLM_C5_Q02_003,Debt rollover and dynamic efficiency,PDF014,C5_Q02,causality,validated_paraphrase,1. Introduction
CLM_C5_Q03_001,Growth and capital-formation mechanisms,MULTI,C5_Q03,variables_parameters,needs_page,1. Introduction
CLM_C5_Q03_001,"Credit, leverage, collateral, and monetary policy",MULTI,C5_Q03,variables_parameters,needs_page,1. Introduction
CLM_C5_Q03_001,Debt rollover and dynamic efficiency,MULTI,C5_Q03,variables_parameters,needs_page,1. Introduction
CLM_C5_Q03_002,Growth and capital-formation mechanisms,PDF002,C5_Q03,causality,validated_paraphrase,1. Introduction
CLM_C5_Q03_002,"Credit, leverage, collateral, and monetary policy",PDF002,C5_Q03,causality,validated_paraphrase,1. Introduction
